Timestamp;Iteration;f;ADCval
1721385576.4633453;77;10.0;309
1721385576.4633453;78;10.0;300
1721385576.4633453;79;10.0;305
1721385576.4633453;80;10.0;324
1721385576.4633453;81;10.0;352
1721385576.4633453;82;10.0;401
1721385576.4633453;83;10.0;444
1721385576.4633453;84;10.0;496
1721385576.4633453;85;10.0;549
1721385576.4633453;86;10.0;599
1721385576.4633453;87;10.0;646
1721385576.4633453;88;10.0;679
1721385576.4633453;89;10.0;706
1721385576.4633453;90;10.0;718
1721385576.4633453;91;10.0;716
1721385576.4633453;92;10.0;701
1721385576.4633453;93;10.0;674
1721385576.4633453;94;10.0;636
1721385576.4633453;95;10.0;588
1721385576.4633453;96;10.0;538
1721385576.4633453;97;10.0;483
1721385576.4633453;98;10.0;431
1721385576.4633453;99;10.0;385
1721385578.8697026;1;12.067926406393289;467
1721385578.8697026;2;12.067926406393289;505
1721385578.8697026;3;12.067926406393289;574
1721385578.8697026;4;12.067926406393289;626
1721385578.8697026;5;12.067926406393289;678
1721385578.8697026;6;12.067926406393289;712
1721385578.8697026;7;12.067926406393289;718
1721385578.8697026;8;12.067926406393289;710
1721385578.8697026;9;12.067926406393289;685
1721385578.8697026;10;12.067926406393289;642
1721385578.8697026;11;12.067926406393289;586
1721385578.8697026;12;12.067926406393289;514
1721385578.8697026;13;12.067926406393289;423
1721385578.8697026;14;12.067926406393289;348
1721385578.8697026;15;12.067926406393289;318
1721385578.8697026;16;12.067926406393289;300
1721385578.8697026;17;12.067926406393289;306
1721385578.8697026;18;12.067926406393289;328
1721385578.8697026;19;12.067926406393289;372
1721385578.8697026;20;12.067926406393289;440
1721385578.8697026;21;12.067926406393289;484
1721385578.8697026;22;12.067926406393289;555
1721385578.8697026;23;12.067926406393289;610
1721385578.8697026;24;12.067926406393289;667
1721385578.8697026;25;12.067926406393289;698
1721385578.8697026;26;12.067926406393289;716
1721385578.8697026;27;12.067926406393289;715
1721385578.8697026;28;12.067926406393289;693
1721385578.8697026;29;12.067926406393289;655
1721385578.8697026;30;12.067926406393289;604
1721385578.8697026;31;12.067926406393289;539
1721385578.8697026;32;12.067926406393289;477
1721385578.8697026;33;12.067926406393289;417
1721385578.8697026;34;12.067926406393289;362
1721385578.8697026;35;12.067926406393289;325
1721385578.8697026;36;12.067926406393289;304
1721385578.8697026;37;12.067926406393289;302
1721385578.8697026;38;12.067926406393289;317
1721385578.8697026;39;12.067926406393289;352
1721385578.8697026;40;12.067926406393289;404
1721385578.8697026;41;12.067926406393289;464
1721385578.8697026;42;12.067926406393289;532
1721385578.8697026;43;12.067926406393289;591
1721385578.8697026;44;12.067926406393289;645
1721385578.8697026;45;12.067926406393289;687
1721385578.8697026;46;12.067926406393289;712
1721385578.8697026;47;12.067926406393289;717
1721385578.8697026;48;12.067926406393289;703
1721385578.8697026;49;12.067926406393289;670
1721385578.8697026;50;12.067926406393289;624
1721385578.8697026;51;12.067926406393289;562
1721385578.8697026;52;12.067926406393289;500
1721385578.8697026;53;12.067926406393289;432
1721385578.8697026;54;12.067926406393289;369
1721385578.8697026;55;12.067926406393289;334
1721385578.8697026;56;12.067926406393289;308
1721385578.8697026;57;12.067926406393289;300
1721385578.8697026;58;12.067926406393289;314
1721385578.8697026;59;12.067926406393289;343
1721385578.8697026;60;12.067926406393289;393
1721385578.8697026;61;12.067926406393289;454
1721385578.8697026;62;12.067926406393289;513
1721385578.8697026;63;12.067926406393289;580
1721385578.8697026;64;12.067926406393289;633
1721385578.8697026;65;12.067926406393289;682
1721385578.8697026;66;12.067926406393289;708
1721385578.8697026;67;12.067926406393289;718
1721385578.8697026;68;12.067926406393289;709
1721385578.8697026;69;12.067926406393289;681
1721385578.8697026;70;12.067926406393289;637
1721385578.8697026;71;12.067926406393289;573
1721385578.8697026;72;12.067926406393289;509
1721385578.8697026;73;12.067926406393289;434
1721385578.8697026;74;12.067926406393289;390
1721385578.8697026;75;12.067926406393289;345
1721385578.8697026;76;12.067926406393289;313
1721385578.8697026;77;12.067926406393289;300
1721385578.8697026;78;12.067926406393289;309
1721385578.8697026;79;12.067926406393289;334
1721385578.8697026;80;12.067926406393289;380
1721385578.8697026;81;12.067926406393289;439
1721385578.8697026;82;12.067926406393289;502
1721385578.8697026;83;12.067926406393289;567
1721385578.8697026;84;12.067926406393289;622
1721385578.8697026;85;12.067926406393289;672
1721385578.8697026;86;12.067926406393289;703
1721385578.8697026;87;12.067926406393289;718
1721385578.8697026;88;12.067926406393289;708
1721385578.8697026;89;12.067926406393289;686
1721385578.8697026;90;12.067926406393289;643
1721385578.8697026;91;12.067926406393289;591
1721385578.8697026;92;12.067926406393289;519
1721385578.8697026;93;12.067926406393289;466
1721385578.8697026;94;12.067926406393289;405
1721385578.8697026;95;12.067926406393289;354
1721385578.8697026;96;12.067926406393289;316
1721385578.8697026;97;12.067926406393289;302
1721385578.8697026;98;12.067926406393289;305
1721385578.8697026;99;12.067926406393289;330
1721385581.2866578;1;14.563484775012437;489
1721385581.2866578;2;14.563484775012437;388
1721385581.2866578;3;14.563484775012437;331
1721385581.2866578;4;14.563484775012437;303
1721385581.2866578;5;14.563484775012437;308
1721385581.2866578;6;14.563484775012437;334
1721385581.2866578;7;14.563484775012437;401
1721385581.2866578;8;14.563484775012437;457
1721385581.2866578;9;14.563484775012437;546
1721385581.2866578;10;14.563484775012437;617
1721385581.2866578;11;14.563484775012437;667
1721385581.2866578;12;14.563484775012437;703
1721385581.2866578;13;14.563484775012437;718
1721385581.2866578;14;14.563484775012437;702
1721385581.2866578;15;14.563484775012437;660
1721385581.2866578;16;14.563484775012437;595
1721385581.2866578;17;14.563484775012437;520
1721385581.2866578;18;14.563484775012437;448
1721385581.2866578;19;14.563484775012437;379
1721385581.2866578;20;14.563484775012437;326
1721385581.2866578;21;14.563484775012437;303
1721385581.2866578;22;14.563484775012437;307
1721385581.2866578;23;14.563484775012437;337
1721385581.2866578;24;14.563484775012437;393
1721385581.2866578;25;14.563484775012437;463
1721385581.2866578;26;14.563484775012437;546
1721385581.2866578;27;14.563484775012437;619
1721385581.2866578;28;14.563484775012437;675
1721385581.2866578;29;14.563484775012437;710
1721385581.2866578;30;14.563484775012437;718
1721385581.2866578;31;14.563484775012437;694
1721385581.2866578;32;14.563484775012437;649
1721385581.2866578;33;14.563484775012437;583
1721385581.2866578;34;14.563484775012437;510
1721385581.2866578;35;14.563484775012437;431
1721385581.2866578;36;14.563484775012437;366
1721385581.2866578;37;14.563484775012437;319
1721385581.2866578;38;14.563484775012437;301
1721385581.2866578;39;14.563484775012437;312
1721385581.2866578;40;14.563484775012437;349
1721385581.2866578;41;14.563484775012437;414
1721385581.2866578;42;14.563484775012437;487
1721385581.2866578;43;14.563484775012437;565
1721385581.2866578;44;14.563484775012437;630
1721385581.2866578;45;14.563484775012437;684
1721385581.2866578;46;14.563484775012437;715
1721385581.2866578;47;14.563484775012437;714
1721385581.2866578;48;14.563484775012437;688
1721385581.2866578;49;14.563484775012437;637
1721385581.2866578;50;14.563484775012437;567
1721385581.2866578;51;14.563484775012437;490
1721385581.2866578;52;14.563484775012437;412
1721385581.2866578;53;14.563484775012437;349
1721385581.2866578;54;14.563484775012437;310
1721385581.2866578;55;14.563484775012437;301
1721385581.2866578;56;14.563484775012437;319
1721385581.2866578;57;14.563484775012437;360
1721385581.2866578;58;14.563484775012437;428
1721385581.2866578;59;14.563484775012437;501
1721385581.2866578;60;14.563484775012437;579
1721385581.2866578;61;14.563484775012437;649
1721385581.2866578;62;14.563484775012437;693
1721385581.2866578;63;14.563484775012437;718
1721385581.2866578;64;14.563484775012437;711
1721385581.2866578;65;14.563484775012437;672
1721385581.2866578;66;14.563484775012437;618
1721385581.2866578;67;14.563484775012437;546
1721385581.2866578;68;14.563484775012437;463
1721385581.2866578;69;14.563484775012437;395
1721385581.2866578;70;14.563484775012437;328
1721385581.2866578;71;14.563484775012437;307
1721385581.2866578;72;14.563484775012437;303
1721385581.2866578;73;14.563484775012437;330
1721385581.2866578;74;14.563484775012437;393
1721385581.2866578;75;14.563484775012437;444
1721385581.2866578;76;14.563484775012437;522
1721385581.2866578;77;14.563484775012437;602
1721385581.2866578;78;14.563484775012437;668
1721385581.2866578;79;14.563484775012437;703
1721385581.2866578;80;14.563484775012437;718
1721385581.2866578;81;14.563484775012437;705
1721385581.2866578;82;14.563484775012437;664
1721385581.2866578;83;14.563484775012437;602
1721385581.2866578;84;14.563484775012437;530
1721385581.2866578;85;14.563484775012437;443
1721385581.2866578;86;14.563484775012437;380
1721385581.2866578;87;14.563484775012437;327
1721385581.2866578;88;14.563484775012437;303
1721385581.2866578;89;14.563484775012437;305
1721385581.2866578;90;14.563484775012437;335
1721385581.2866578;91;14.563484775012437;390
1721385581.2866578;92;14.563484775012437;466
1721385581.2866578;93;14.563484775012437;557
1721385581.2866578;94;14.563484775012437;613
1721385581.2866578;95;14.563484775012437;674
1721385581.2866578;96;14.563484775012437;709
1721385581.2866578;97;14.563484775012437;717
1721385581.2866578;98;14.563484775012437;697
1721385581.2866578;99;14.563484775012437;647
1721385583.7038562;1;17.57510624854792;353
1721385583.7038562;2;17.57510624854792;458
1721385583.7038562;3;17.57510624854792;547
1721385583.7038562;4;17.57510624854792;633
1721385583.7038562;5;17.57510624854792;703
1721385583.7038562;6;17.57510624854792;718
1721385583.7038562;7;17.57510624854792;699
1721385583.7038562;8;17.57510624854792;641
1721385583.7038562;9;17.57510624854792;559
1721385583.7038562;10;17.57510624854792;470
1721385583.7038562;11;17.57510624854792;375
1721385583.7038562;12;17.57510624854792;324
1721385583.7038562;13;17.57510624854792;300
1721385583.7038562;14;17.57510624854792;322
1721385583.7038562;15;17.57510624854792;377
1721385583.7038562;16;17.57510624854792;496
1721385583.7038562;17;17.57510624854792;560
1721385583.7038562;18;17.57510624854792;640
1721385583.7038562;19;17.57510624854792;697
1721385583.7038562;20;17.57510624854792;716
1721385583.7038562;21;17.57510624854792;693
1721385583.7038562;22;17.57510624854792;639
1721385583.7038562;23;17.57510624854792;545
1721385583.7038562;24;17.57510624854792;446
1721385583.7038562;25;17.57510624854792;375
1721385583.7038562;26;17.57510624854792;316
1721385583.7038562;27;17.57510624854792;300
1721385583.7038562;28;17.57510624854792;324
1721385583.7038562;29;17.57510624854792;389
1721385583.7038562;30;17.57510624854792;469
1721385583.7038562;31;17.57510624854792;573
1721385583.7038562;32;17.57510624854792;649
1721385583.7038562;33;17.57510624854792;704
1721385583.7038562;34;17.57510624854792;718
1721385583.7038562;35;17.57510624854792;692
1721385583.7038562;36;17.57510624854792;630
1721385583.7038562;37;17.57510624854792;540
1721385583.7038562;38;17.57510624854792;440
1721385583.7038562;39;17.57510624854792;368
1721385583.7038562;40;17.57510624854792;312
1721385583.7038562;41;17.57510624854792;301
1721385583.7038562;42;17.57510624854792;328
1721385583.7038562;43;17.57510624854792;413
1721385583.7038562;44;17.57510624854792;481
1721385583.7038562;45;17.57510624854792;584
1721385583.7038562;46;17.57510624854792;658
1721385583.7038562;47;17.57510624854792;709
1721385583.7038562;48;17.57510624854792;717
1721385583.7038562;49;17.57510624854792;687
1721385583.7038562;50;17.57510624854792;616
1721385583.7038562;51;17.57510624854792;534
1721385583.7038562;52;17.57510624854792;438
1721385583.7038562;53;17.57510624854792;355
1721385583.7038562;54;17.57510624854792;311
1721385583.7038562;55;17.57510624854792;303
1721385583.7038562;56;17.57510624854792;337
1721385583.7038562;57;17.57510624854792;403
1721385583.7038562;58;17.57510624854792;545
1721385583.7038562;59;17.57510624854792;582
1721385583.7038562;60;17.57510624854792;667
1721385583.7038562;61;17.57510624854792;708
1721385583.7038562;62;17.57510624854792;704
1721385583.7038562;63;17.57510624854792;680
1721385583.7038562;64;17.57510624854792;614
1721385583.7038562;65;17.57510624854792;510
1721385583.7038562;66;17.57510624854792;426
1721385583.7038562;67;17.57510624854792;350
1721385583.7038562;68;17.57510624854792;308
1721385583.7038562;69;17.57510624854792;304
1721385583.7038562;70;17.57510624854792;338
1721385583.7038562;71;17.57510624854792;410
1721385583.7038562;72;17.57510624854792;509
1721385583.7038562;73;17.57510624854792;591
1721385583.7038562;74;17.57510624854792;670
1721385583.7038562;75;17.57510624854792;713
1721385583.7038562;76;17.57510624854792;715
1721385583.7038562;77;17.57510624854792;675
1721385583.7038562;78;17.57510624854792;594
1721385583.7038562;79;17.57510624854792;511
1721385583.7038562;80;17.57510624854792;417
1721385583.7038562;81;17.57510624854792;326
1721385583.7038562;82;17.57510624854792;305
1721385583.7038562;83;17.57510624854792;305
1721385583.7038562;84;17.57510624854792;352
1721385583.7038562;85;17.57510624854792;439
1721385583.7038562;86;17.57510624854792;514
1721385583.7038562;87;17.57510624854792;608
1721385583.7038562;88;17.57510624854792;675
1721385583.7038562;89;17.57510624854792;713
1721385583.7038562;90;17.57510624854792;712
1721385583.7038562;91;17.57510624854792;672
1721385583.7038562;92;17.57510624854792;600
1721385583.7038562;93;17.57510624854792;500
1721385583.7038562;94;17.57510624854792;411
1721385583.7038562;95;17.57510624854792;339
1721385583.7038562;96;17.57510624854792;305
1721385583.7038562;97;17.57510624854792;308
1721385583.7038562;98;17.57510624854792;349
1721385583.7038562;99;17.57510624854792;429
1721385586.1113367;1;21.209508879201906;326
1721385586.1113367;2;21.209508879201906;300
1721385586.1113367;3;21.209508879201906;322
1721385586.1113367;4;21.209508879201906;410
1721385586.1113367;5;21.209508879201906;511
1721385586.1113367;6;21.209508879201906;619
1721385586.1113367;7;21.209508879201906;700
1721385586.1113367;8;21.209508879201906;717
1721385586.1113367;9;21.209508879201906;648
1721385586.1113367;10;21.209508879201906;589
1721385586.1113367;11;21.209508879201906;463
1721385586.1113367;12;21.209508879201906;365
1721385586.1113367;13;21.209508879201906;308
1721385586.1113367;14;21.209508879201906;307
1721385586.1113367;15;21.209508879201906;362
1721385586.1113367;16;21.209508879201906;466
1721385586.1113367;17;21.209508879201906;585
1721385586.1113367;18;21.209508879201906;667
1721385586.1113367;19;21.209508879201906;715
1721385586.1113367;20;21.209508879201906;704
1721385586.1113367;21;21.209508879201906;635
1721385586.1113367;22;21.209508879201906;525
1721385586.1113367;23;21.209508879201906;420
1721385586.1113367;24;21.209508879201906;312
1721385586.1113367;25;21.209508879201906;300
1721385586.1113367;26;21.209508879201906;330
1721385586.1113367;27;21.209508879201906;402
1721385586.1113367;28;21.209508879201906;537
1721385586.1113367;29;21.209508879201906;611
1721385586.1113367;30;21.209508879201906;692
1721385586.1113367;31;21.209508879201906;717
1721385586.1113367;32;21.209508879201906;684
1721385586.1113367;33;21.209508879201906;589
1721385586.1113367;34;21.209508879201906;482
1721385586.1113367;35;21.209508879201906;383
1721385586.1113367;36;21.209508879201906;316
1721385586.1113367;37;21.209508879201906;303
1721385586.1113367;38;21.209508879201906;356
1721385586.1113367;39;21.209508879201906;453
1721385586.1113367;40;21.209508879201906;560
1721385586.1113367;41;21.209508879201906;656
1721385586.1113367;42;21.209508879201906;712
1721385586.1113367;43;21.209508879201906;709
1721385586.1113367;44;21.209508879201906;648
1721385586.1113367;45;21.209508879201906;548
1721385586.1113367;46;21.209508879201906;431
1721385586.1113367;47;21.209508879201906;345
1721385586.1113367;48;21.209508879201906;301
1721385586.1113367;49;21.209508879201906;325
1721385586.1113367;50;21.209508879201906;400
1721385586.1113367;51;21.209508879201906;534
1721385586.1113367;52;21.209508879201906;611
1721385586.1113367;53;21.209508879201906;691
1721385586.1113367;54;21.209508879201906;718
1721385586.1113367;55;21.209508879201906;686
1721385586.1113367;56;21.209508879201906;604
1721385586.1113367;57;21.209508879201906;489
1721385586.1113367;58;21.209508879201906;378
1721385586.1113367;59;21.209508879201906;312
1721385586.1113367;60;21.209508879201906;304
1721385586.1113367;61;21.209508879201906;349
1721385586.1113367;62;21.209508879201906;442
1721385586.1113367;63;21.209508879201906;554
1721385586.1113367;64;21.209508879201906;657
1721385586.1113367;65;21.209508879201906;714
1721385586.1113367;66;21.209508879201906;706
1721385586.1113367;67;21.209508879201906;644
1721385586.1113367;68;21.209508879201906;539
1721385586.1113367;69;21.209508879201906;437
1721385586.1113367;70;21.209508879201906;346
1721385586.1113367;71;21.209508879201906;302
1721385586.1113367;72;21.209508879201906;317
1721385586.1113367;73;21.209508879201906;417
1721385586.1113367;74;21.209508879201906;517
1721385586.1113367;75;21.209508879201906;631
1721385586.1113367;76;21.209508879201906;697
1721385586.1113367;77;21.209508879201906;716
1721385586.1113367;78;21.209508879201906;672
1721385586.1113367;79;21.209508879201906;583
1721385586.1113367;80;21.209508879201906;464
1721385586.1113367;81;21.209508879201906;338
1721385586.1113367;82;21.209508879201906;306
1721385586.1113367;83;21.209508879201906;306
1721385586.1113367;84;21.209508879201906;361
1721385586.1113367;85;21.209508879201906;464
1721385586.1113367;86;21.209508879201906;562
1721385586.1113367;87;21.209508879201906;661
1721385586.1113367;88;21.209508879201906;712
1721385586.1113367;89;21.209508879201906;708
1721385586.1113367;90;21.209508879201906;646
1721385586.1113367;91;21.209508879201906;546
1721385586.1113367;92;21.209508879201906;424
1721385586.1113367;93;21.209508879201906;345
1721385586.1113367;94;21.209508879201906;301
1721385586.1113367;95;21.209508879201906;320
1721385586.1113367;96;21.209508879201906;394
1721385586.1113367;97;21.209508879201906;512
1721385586.1113367;98;21.209508879201906;610
1721385586.1113367;99;21.209508879201906;691
1721385588.528916;1;25.59547922699536;302
1721385588.528916;2;25.59547922699536;336
1721385588.528916;3;25.59547922699536;456
1721385588.528916;4;25.59547922699536;588
1721385588.528916;5;25.59547922699536;708
1721385588.528916;6;25.59547922699536;717
1721385588.528916;7;25.59547922699536;659
1721385588.528916;8;25.59547922699536;534
1721385588.528916;9;25.59547922699536;379
1721385588.528916;10;25.59547922699536;313
1721385588.528916;11;25.59547922699536;309
1721385588.528916;12;25.59547922699536;379
1721385588.528916;13;25.59547922699536;528
1721385588.528916;14;25.59547922699536;633
1721385588.528916;15;25.59547922699536;713
1721385588.528916;16;25.59547922699536;701
1721385588.528916;17;25.59547922699536;611
1721385588.528916;18;25.59547922699536;483
1721385588.528916;19;25.59547922699536;365
1721385588.528916;20;25.59547922699536;303
1721385588.528916;21;25.59547922699536;322
1721385588.528916;22;25.59547922699536;419
1721385588.528916;23;25.59547922699536;565
1721385588.528916;24;25.59547922699536;687
1721385588.528916;25;25.59547922699536;719
1721385588.528916;26;25.59547922699536;672
1721385588.528916;27;25.59547922699536;565
1721385588.528916;28;25.59547922699536;411
1721385588.528916;29;25.59547922699536;328
1721385588.528916;30;25.59547922699536;302
1721385588.528916;31;25.59547922699536;359
1721385588.528916;32;25.59547922699536;481
1721385588.528916;33;25.59547922699536;621
1721385588.528916;34;25.59547922699536;702
1721385588.528916;35;25.59547922699536;706
1721385588.528916;36;25.59547922699536;635
1721385588.528916;37;25.59547922699536;504
1721385588.528916;38;25.59547922699536;381
1721385588.528916;39;25.59547922699536;307
1721385588.528916;40;25.59547922699536;318
1721385588.528916;41;25.59547922699536;409
1721385588.528916;42;25.59547922699536;537
1721385588.528916;43;25.59547922699536;658
1721385588.528916;44;25.59547922699536;717
1721385588.528916;45;25.59547922699536;690
1721385588.528916;46;25.59547922699536;589
1721385588.528916;47;25.59547922699536;454
1721385588.528916;48;25.59547922699536;342
1721385588.528916;49;25.59547922699536;300
1721385588.528916;50;25.59547922699536;345
1721385588.528916;51;25.59547922699536;460
1721385588.528916;52;25.59547922699536;593
1721385588.528916;53;25.59547922699536;694
1721385588.528916;54;25.59547922699536;715
1721385588.528916;55;25.59547922699536;650
1721385588.528916;56;25.59547922699536;526
1721385588.528916;57;25.59547922699536;397
1721385588.528916;58;25.59547922699536;313
1721385588.528916;59;25.59547922699536;319
1721385588.528916;60;25.59547922699536;391
1721385588.528916;61;25.59547922699536;522
1721385588.528916;62;25.59547922699536;647
1721385588.528916;63;25.59547922699536;716
1721385588.528916;64;25.59547922699536;697
1721385588.528916;65;25.59547922699536;598
1721385588.528916;66;25.59547922699536;466
1721385588.528916;67;25.59547922699536;349
1721385588.528916;68;25.59547922699536;300
1721385588.528916;69;25.59547922699536;338
1721385588.528916;70;25.59547922699536;448
1721385588.528916;71;25.59547922699536;584
1721385588.528916;72;25.59547922699536;688
1721385588.528916;73;25.59547922699536;717
1721385588.528916;74;25.59547922699536;660
1721385588.528916;75;25.59547922699536;533
1721385588.528916;76;25.59547922699536;402
1721385588.528916;77;25.59547922699536;314
1721385588.528916;78;25.59547922699536;308
1721385588.528916;79;25.59547922699536;385
1721385588.528916;80;25.59547922699536;514
1721385588.528916;81;25.59547922699536;643
1721385588.528916;82;25.59547922699536;714
1721385588.528916;83;25.59547922699536;699
1721385588.528916;84;25.59547922699536;604
1721385588.528916;85;25.59547922699536;472
1721385588.528916;86;25.59547922699536;353
1721385588.528916;87;25.59547922699536;300
1721385588.528916;88;25.59547922699536;340
1721385588.528916;89;25.59547922699536;451
1721385588.528916;90;25.59547922699536;577
1721385588.528916;91;25.59547922699536;690
1721385588.528916;92;25.59547922699536;717
1721385588.528916;93;25.59547922699536;657
1721385588.528916;94;25.59547922699536;525
1721385588.528916;95;25.59547922699536;407
1721385588.528916;96;25.59547922699536;316
1721385588.528916;97;25.59547922699536;305
1721385588.528916;98;25.59547922699536;390
1721385588.528916;99;25.59547922699536;505
1721385590.9485068;1;30.888435964774818;713
1721385590.9485068;2;30.888435964774818;565
1721385590.9485068;3;30.888435964774818;404
1721385590.9485068;4;30.888435964774818;306
1721385590.9485068;5;30.888435964774818;340
1721385590.9485068;6;30.888435964774818;477
1721385590.9485068;7;30.888435964774818;617
1721385590.9485068;8;30.888435964774818;716
1721385590.9485068;9;30.888435964774818;680
1721385590.9485068;10;30.888435964774818;542
1721385590.9485068;11;30.888435964774818;383
1721385590.9485068;12;30.888435964774818;305
1721385590.9485068;13;30.888435964774818;459
1721385590.9485068;14;30.888435964774818;634
1721385590.9485068;15;30.888435964774818;718
1721385590.9485068;16;30.888435964774818;686
1721385590.9485068;17;30.888435964774818;545
1721385590.9485068;18;30.888435964774818;401
1721385590.9485068;19;30.888435964774818;306
1721385590.9485068;20;30.888435964774818;333
1721385590.9485068;21;30.888435964774818;463
1721385590.9485068;22;30.888435964774818;637
1721385590.9485068;23;30.888435964774818;716
1721385590.9485068;24;30.888435964774818;679
1721385590.9485068;25;30.888435964774818;545
1721385590.9485068;26;30.888435964774818;388
1721385590.9485068;27;30.888435964774818;304
1721385590.9485068;28;30.888435964774818;344
1721385590.9485068;29;30.888435964774818;495
1721385590.9485068;30;30.888435964774818;640
1721385590.9485068;31;30.888435964774818;718
1721385590.9485068;32;30.888435964774818;670
1721385590.9485068;33;30.888435964774818;529
1721385590.9485068;34;30.888435964774818;342
1721385590.9485068;35;30.888435964774818;300
1721385590.9485068;36;30.888435964774818;363
1721385590.9485068;37;30.888435964774818;506
1721385590.9485068;38;30.888435964774818;659
1721385590.9485068;39;30.888435964774818;718
1721385590.9485068;40;30.888435964774818;662
1721385590.9485068;41;30.888435964774818;514
1721385590.9485068;42;30.888435964774818;364
1721385590.9485068;43;30.888435964774818;300
1721385590.9485068;44;30.888435964774818;372
1721385590.9485068;45;30.888435964774818;516
1721385590.9485068;46;30.888435964774818;674
1721385590.9485068;47;30.888435964774818;717
1721385590.9485068;48;30.888435964774818;652
1721385590.9485068;49;30.888435964774818;498
1721385590.9485068;50;30.888435964774818;352
1721385590.9485068;51;30.888435964774818;301
1721385590.9485068;52;30.888435964774818;379
1721385590.9485068;53;30.888435964774818;564
1721385590.9485068;54;30.888435964774818;668
1721385590.9485068;55;30.888435964774818;717
1721385590.9485068;56;30.888435964774818;630
1721385590.9485068;57;30.888435964774818;484
1721385590.9485068;58;30.888435964774818;340
1721385590.9485068;59;30.888435964774818;303
1721385590.9485068;60;30.888435964774818;385
1721385590.9485068;61;30.888435964774818;559
1721385590.9485068;62;30.888435964774818;682
1721385590.9485068;63;30.888435964774818;713
1721385590.9485068;64;30.888435964774818;614
1721385590.9485068;65;30.888435964774818;412
1721385590.9485068;66;30.888435964774818;332
1721385590.9485068;67;30.888435964774818;305
1721385590.9485068;68;30.888435964774818;412
1721385590.9485068;69;30.888435964774818;558
1721385590.9485068;70;30.888435964774818;686
1721385590.9485068;71;30.888435964774818;713
1721385590.9485068;72;30.888435964774818;616
1721385590.9485068;73;30.888435964774818;459
1721385590.9485068;74;30.888435964774818;321
1721385590.9485068;75;30.888435964774818;313
1721385590.9485068;76;30.888435964774818;452
1721385590.9485068;77;30.888435964774818;574
1721385590.9485068;78;30.888435964774818;693
1721385590.9485068;79;30.888435964774818;707
1721385590.9485068;80;30.888435964774818;580
1721385590.9485068;81;30.888435964774818;441
1721385590.9485068;82;30.888435964774818;320
1721385590.9485068;83;30.888435964774818;319
1721385590.9485068;84;30.888435964774818;424
1721385590.9485068;85;30.888435964774818;589
1721385590.9485068;86;30.888435964774818;706
1721385590.9485068;87;30.888435964774818;702
1721385590.9485068;88;30.888435964774818;578
1721385590.9485068;89;30.888435964774818;423
1721385590.9485068;90;30.888435964774818;310
1721385590.9485068;91;30.888435964774818;321
1721385590.9485068;92;30.888435964774818;445
1721385590.9485068;93;30.888435964774818;615
1721385590.9485068;94;30.888435964774818;707
