Timestamp;Iteration;V;ADCval
1721384461.597947;1;0.0;0
1721384461.597947;2;0.0;0
1721384461.597947;3;0.0;0
1721384461.597947;4;0.0;0
1721384461.597947;5;0.0;0
1721384461.597947;6;0.0;0
1721384461.597947;7;0.0;0
1721384461.597947;8;0.0;0
1721384461.597947;9;0.0;0
1721384463.6415594;1;0.0847457627118644;14
1721384463.6415594;2;0.0847457627118644;14
1721384463.6415594;3;0.0847457627118644;15
1721384463.6415594;4;0.0847457627118644;15
1721384463.6415594;5;0.0847457627118644;15
1721384463.6415594;6;0.0847457627118644;15
1721384463.6415594;7;0.0847457627118644;15
1721384463.6415594;8;0.0847457627118644;14
1721384463.6415594;9;0.0847457627118644;15
1721384465.693372;1;0.1694915254237288;31
1721384465.693372;2;0.1694915254237288;31
1721384465.693372;3;0.1694915254237288;31
1721384465.693372;4;0.1694915254237288;32
1721384465.693372;5;0.1694915254237288;32
1721384465.693372;6;0.1694915254237288;32
1721384465.693372;7;0.1694915254237288;32
1721384465.693372;8;0.1694915254237288;32
1721384465.693372;9;0.1694915254237288;32
1721384467.730228;1;0.2542372881355932;48
1721384467.730228;2;0.2542372881355932;49
1721384467.730228;3;0.2542372881355932;49
1721384467.730228;4;0.2542372881355932;49
1721384467.730228;5;0.2542372881355932;49
1721384467.730228;6;0.2542372881355932;50
1721384467.730228;7;0.2542372881355932;49
1721384467.730228;8;0.2542372881355932;49
1721384467.730228;9;0.2542372881355932;49
1721384469.7867389;1;0.3389830508474576;66
1721384469.7867389;2;0.3389830508474576;66
1721384469.7867389;3;0.3389830508474576;66
1721384469.7867389;4;0.3389830508474576;66
1721384469.7867389;5;0.3389830508474576;66
1721384469.7867389;6;0.3389830508474576;66
1721384469.7867389;7;0.3389830508474576;66
1721384469.7867389;8;0.3389830508474576;66
1721384469.7867389;9;0.3389830508474576;66
1721384471.8379614;1;0.423728813559322;83
1721384471.8379614;2;0.423728813559322;83
1721384471.8379614;3;0.423728813559322;83
1721384471.8379614;4;0.423728813559322;83
1721384471.8379614;5;0.423728813559322;83
1721384471.8379614;6;0.423728813559322;83
1721384471.8379614;7;0.423728813559322;83
1721384471.8379614;8;0.423728813559322;83
1721384471.8379614;9;0.423728813559322;83
1721384473.878201;1;0.5084745762711864;100
1721384473.878201;2;0.5084745762711864;100
1721384473.878201;3;0.5084745762711864;101
1721384473.878201;4;0.5084745762711864;101
1721384473.878201;5;0.5084745762711864;101
1721384473.878201;6;0.5084745762711864;100
1721384473.878201;7;0.5084745762711864;100
1721384473.878201;8;0.5084745762711864;100
1721384473.878201;9;0.5084745762711864;100
1721384475.9310074;1;0.5932203389830508;117
1721384475.9310074;2;0.5932203389830508;118
1721384475.9310074;3;0.5932203389830508;118
1721384475.9310074;4;0.5932203389830508;118
1721384475.9310074;5;0.5932203389830508;118
1721384475.9310074;6;0.5932203389830508;118
1721384475.9310074;7;0.5932203389830508;118
1721384475.9310074;8;0.5932203389830508;118
1721384475.9310074;9;0.5932203389830508;118
1721384477.9700823;1;0.6779661016949152;135
1721384477.9700823;2;0.6779661016949152;136
1721384477.9700823;3;0.6779661016949152;135
1721384477.9700823;4;0.6779661016949152;135
1721384477.9700823;5;0.6779661016949152;136
1721384477.9700823;6;0.6779661016949152;135
1721384477.9700823;7;0.6779661016949152;135
1721384477.9700823;8;0.6779661016949152;135
1721384477.9700823;9;0.6779661016949152;135
1721384480.018108;1;0.7627118644067796;152
1721384480.018108;2;0.7627118644067796;153
1721384480.018108;3;0.7627118644067796;153
1721384480.018108;4;0.7627118644067796;153
1721384480.018108;5;0.7627118644067796;153
1721384480.018108;6;0.7627118644067796;153
1721384480.018108;7;0.7627118644067796;153
1721384480.018108;8;0.7627118644067796;153
1721384480.018108;9;0.7627118644067796;152
1721384482.0620956;1;0.847457627118644;170
1721384482.0620956;2;0.847457627118644;170
1721384482.0620956;3;0.847457627118644;170
1721384482.0620956;4;0.847457627118644;170
1721384482.0620956;5;0.847457627118644;170
1721384482.0620956;6;0.847457627118644;170
1721384482.0620956;7;0.847457627118644;170
1721384482.0620956;8;0.847457627118644;170
1721384482.0620956;9;0.847457627118644;170
1721384484.1107154;1;0.9322033898305084;187
1721384484.1107154;2;0.9322033898305084;187
1721384484.1107154;3;0.9322033898305084;187
1721384484.1107154;4;0.9322033898305084;187
1721384484.1107154;5;0.9322033898305084;187
1721384484.1107154;6;0.9322033898305084;187
1721384484.1107154;7;0.9322033898305084;187
1721384484.1107154;8;0.9322033898305084;187
1721384484.1107154;9;0.9322033898305084;187
1721384486.1543174;1;1.0169491525423728;204
1721384486.1543174;2;1.0169491525423728;204
1721384486.1543174;3;1.0169491525423728;204
1721384486.1543174;4;1.0169491525423728;204
1721384486.1543174;5;1.0169491525423728;204
1721384486.1543174;6;1.0169491525423728;204
1721384486.1543174;7;1.0169491525423728;204
1721384486.1543174;8;1.0169491525423728;204
1721384486.1543174;9;1.0169491525423728;204
1721384488.1984675;1;1.1016949152542372;221
1721384488.1984675;2;1.1016949152542372;221
1721384488.1984675;3;1.1016949152542372;221
1721384488.1984675;4;1.1016949152542372;221
1721384488.1984675;5;1.1016949152542372;221
1721384488.1984675;6;1.1016949152542372;221
1721384488.1984675;7;1.1016949152542372;221
1721384488.1984675;8;1.1016949152542372;221
1721384488.1984675;9;1.1016949152542372;221
1721384490.2428272;1;1.1864406779661016;238
1721384490.2428272;2;1.1864406779661016;239
1721384490.2428272;3;1.1864406779661016;238
1721384490.2428272;4;1.1864406779661016;239
1721384490.2428272;5;1.1864406779661016;239
1721384490.2428272;6;1.1864406779661016;239
1721384490.2428272;7;1.1864406779661016;239
1721384490.2428272;8;1.1864406779661016;239
1721384490.2428272;9;1.1864406779661016;239
1721384492.290301;1;1.271186440677966;256
1721384492.290301;2;1.271186440677966;256
1721384492.290301;3;1.271186440677966;256
1721384492.290301;4;1.271186440677966;256
1721384492.290301;5;1.271186440677966;256
1721384492.290301;6;1.271186440677966;256
1721384492.290301;7;1.271186440677966;256
1721384492.290301;8;1.271186440677966;256
1721384492.290301;9;1.271186440677966;256
1721384494.3339021;1;1.3559322033898304;273
1721384494.3339021;2;1.3559322033898304;274
1721384494.3339021;3;1.3559322033898304;274
1721384494.3339021;4;1.3559322033898304;274
1721384494.3339021;5;1.3559322033898304;274
1721384494.3339021;6;1.3559322033898304;274
1721384494.3339021;7;1.3559322033898304;274
1721384494.3339021;8;1.3559322033898304;274
1721384494.3339021;9;1.3559322033898304;274
1721384496.3855913;1;1.4406779661016949;290
1721384496.3855913;2;1.4406779661016949;291
1721384496.3855913;3;1.4406779661016949;291
1721384496.3855913;4;1.4406779661016949;291
1721384496.3855913;5;1.4406779661016949;291
1721384496.3855913;6;1.4406779661016949;290
1721384496.3855913;7;1.4406779661016949;290
1721384496.3855913;8;1.4406779661016949;291
1721384496.3855913;9;1.4406779661016949;291
1721384498.4341989;1;1.5254237288135593;307
1721384498.4341989;2;1.5254237288135593;308
1721384498.4341989;3;1.5254237288135593;308
1721384498.4341989;4;1.5254237288135593;308
1721384498.4341989;5;1.5254237288135593;307
1721384498.4341989;6;1.5254237288135593;308
1721384498.4341989;7;1.5254237288135593;308
1721384498.4341989;8;1.5254237288135593;308
1721384498.4341989;9;1.5254237288135593;308
1721384500.4743056;1;1.6101694915254237;325
1721384500.4743056;2;1.6101694915254237;325
1721384500.4743056;3;1.6101694915254237;325
1721384500.4743056;4;1.6101694915254237;325
1721384500.4743056;5;1.6101694915254237;326
1721384500.4743056;6;1.6101694915254237;325
1721384500.4743056;7;1.6101694915254237;325
1721384500.4743056;8;1.6101694915254237;325
1721384500.4743056;9;1.6101694915254237;325
1721384502.5136843;1;1.694915254237288;342
1721384502.5136843;2;1.694915254237288;342
1721384502.5136843;3;1.694915254237288;342
1721384502.5136843;4;1.694915254237288;342
1721384502.5136843;5;1.694915254237288;342
1721384502.5136843;6;1.694915254237288;342
1721384502.5136843;7;1.694915254237288;342
1721384502.5136843;8;1.694915254237288;343
1721384502.5136843;9;1.694915254237288;342
1721384504.558559;1;1.7796610169491525;359
1721384504.558559;2;1.7796610169491525;359
1721384504.558559;3;1.7796610169491525;359
1721384504.558559;4;1.7796610169491525;359
1721384504.558559;5;1.7796610169491525;359
1721384504.558559;6;1.7796610169491525;359
1721384504.558559;7;1.7796610169491525;360
1721384504.558559;8;1.7796610169491525;359
1721384504.558559;9;1.7796610169491525;360
1721384506.6073356;1;1.8644067796610169;376
1721384506.6073356;2;1.8644067796610169;377
1721384506.6073356;3;1.8644067796610169;377
1721384506.6073356;4;1.8644067796610169;377
1721384506.6073356;5;1.8644067796610169;377
1721384506.6073356;6;1.8644067796610169;376
1721384506.6073356;7;1.8644067796610169;376
1721384506.6073356;8;1.8644067796610169;377
1721384506.6073356;9;1.8644067796610169;377
1721384508.6507258;1;1.9491525423728813;393
1721384508.6507258;2;1.9491525423728813;394
1721384508.6507258;3;1.9491525423728813;394
1721384508.6507258;4;1.9491525423728813;394
1721384508.6507258;5;1.9491525423728813;394
1721384508.6507258;6;1.9491525423728813;394
1721384508.6507258;7;1.9491525423728813;394
1721384508.6507258;8;1.9491525423728813;394
1721384508.6507258;9;1.9491525423728813;394
1721384510.6940491;1;2.0338983050847457;411
1721384510.6940491;2;2.0338983050847457;411
1721384510.6940491;3;2.0338983050847457;411
1721384510.6940491;4;2.0338983050847457;411
1721384510.6940491;5;2.0338983050847457;412
1721384510.6940491;6;2.0338983050847457;411
1721384510.6940491;7;2.0338983050847457;411
1721384510.6940491;8;2.0338983050847457;411
1721384510.6940491;9;2.0338983050847457;411
1721384512.7422273;1;2.11864406779661;428
1721384512.7422273;2;2.11864406779661;428
1721384512.7422273;3;2.11864406779661;428
1721384512.7422273;4;2.11864406779661;428
1721384512.7422273;5;2.11864406779661;428
1721384512.7422273;6;2.11864406779661;428
1721384512.7422273;7;2.11864406779661;428
1721384512.7422273;8;2.11864406779661;428
1721384512.7422273;9;2.11864406779661;428
1721384514.7907999;1;2.2033898305084745;445
1721384514.7907999;2;2.2033898305084745;446
1721384514.7907999;3;2.2033898305084745;446
1721384514.7907999;4;2.2033898305084745;446
1721384514.7907999;5;2.2033898305084745;446
1721384514.7907999;6;2.2033898305084745;446
1721384514.7907999;7;2.2033898305084745;446
1721384514.7907999;8;2.2033898305084745;446
1721384514.7907999;9;2.2033898305084745;446
1721384516.8378613;1;2.288135593220339;463
1721384516.8378613;2;2.288135593220339;463
1721384516.8378613;3;2.288135593220339;463
1721384516.8378613;4;2.288135593220339;463
1721384516.8378613;5;2.288135593220339;463
1721384516.8378613;6;2.288135593220339;463
1721384516.8378613;7;2.288135593220339;463
1721384516.8378613;8;2.288135593220339;463
1721384516.8378613;9;2.288135593220339;463
1721384518.8776772;1;2.3728813559322033;480
1721384518.8776772;2;2.3728813559322033;480
1721384518.8776772;3;2.3728813559322033;480
1721384518.8776772;4;2.3728813559322033;480
1721384518.8776772;5;2.3728813559322033;480
1721384518.8776772;6;2.3728813559322033;480
1721384518.8776772;7;2.3728813559322033;480
1721384518.8776772;8;2.3728813559322033;480
1721384518.8776772;9;2.3728813559322033;481
1721384520.9221618;1;2.4576271186440675;497
1721384520.9221618;2;2.4576271186440675;498
1721384520.9221618;3;2.4576271186440675;497
1721384520.9221618;4;2.4576271186440675;497
1721384520.9221618;5;2.4576271186440675;498
1721384520.9221618;6;2.4576271186440675;498
1721384520.9221618;7;2.4576271186440675;497
1721384520.9221618;8;2.4576271186440675;498
1721384520.9221618;9;2.4576271186440675;497
1721384522.966279;1;2.542372881355932;515
1721384522.966279;2;2.542372881355932;515
1721384522.966279;3;2.542372881355932;515
1721384522.966279;4;2.542372881355932;515
1721384522.966279;5;2.542372881355932;515
1721384522.966279;6;2.542372881355932;515
1721384522.966279;7;2.542372881355932;515
1721384522.966279;8;2.542372881355932;515
1721384522.966279;9;2.542372881355932;515
1721384525.0107994;1;2.6271186440677967;532
1721384525.0107994;2;2.6271186440677967;532
1721384525.0107994;3;2.6271186440677967;532
1721384525.0107994;4;2.6271186440677967;532
1721384525.0107994;5;2.6271186440677967;532
1721384525.0107994;6;2.6271186440677967;532
1721384525.0107994;7;2.6271186440677967;532
1721384525.0107994;8;2.6271186440677967;532
1721384525.0107994;9;2.6271186440677967;532
1721384527.05109;1;2.711864406779661;549
1721384527.05109;2;2.711864406779661;549
1721384527.05109;3;2.711864406779661;549
1721384527.05109;4;2.711864406779661;549
1721384527.05109;5;2.711864406779661;549
1721384527.05109;6;2.711864406779661;549
1721384527.05109;7;2.711864406779661;549
1721384527.05109;8;2.711864406779661;549
1721384527.05109;9;2.711864406779661;550
1721384529.0995634;1;2.796610169491525;566
1721384529.0995634;2;2.796610169491525;566
1721384529.0995634;3;2.796610169491525;566
1721384529.0995634;4;2.796610169491525;567
1721384529.0995634;5;2.796610169491525;566
1721384529.0995634;6;2.796610169491525;566
1721384529.0995634;7;2.796610169491525;566
1721384529.0995634;8;2.796610169491525;567
1721384529.0995634;9;2.796610169491525;567
1721384531.1384106;1;2.8813559322033897;583
1721384531.1384106;2;2.8813559322033897;584
1721384531.1384106;3;2.8813559322033897;584
1721384531.1384106;4;2.8813559322033897;584
1721384531.1384106;5;2.8813559322033897;584
1721384531.1384106;6;2.8813559322033897;584
1721384531.1384106;7;2.8813559322033897;584
1721384531.1384106;8;2.8813559322033897;584
1721384531.1384106;9;2.8813559322033897;584
1721384533.1822014;1;2.9661016949152543;600
1721384533.1822014;2;2.9661016949152543;601
1721384533.1822014;3;2.9661016949152543;601
1721384533.1822014;4;2.9661016949152543;601
1721384533.1822014;5;2.9661016949152543;601
1721384533.1822014;6;2.9661016949152543;601
1721384533.1822014;7;2.9661016949152543;601
1721384533.1822014;8;2.9661016949152543;601
1721384533.1822014;9;2.9661016949152543;601
1721384535.222181;1;3.0508474576271185;618
1721384535.222181;2;3.0508474576271185;619
1721384535.222181;3;3.0508474576271185;618
1721384535.222181;4;3.0508474576271185;618
1721384535.222181;5;3.0508474576271185;618
1721384535.222181;6;3.0508474576271185;619
1721384535.222181;7;3.0508474576271185;619
1721384535.222181;8;3.0508474576271185;619
1721384535.222181;9;3.0508474576271185;619
1721384537.2712998;1;3.1355932203389827;635
1721384537.2712998;2;3.1355932203389827;636
1721384537.2712998;3;3.1355932203389827;636
1721384537.2712998;4;3.1355932203389827;636
1721384537.2712998;5;3.1355932203389827;636
1721384537.2712998;6;3.1355932203389827;636
1721384537.2712998;7;3.1355932203389827;636
1721384537.2712998;8;3.1355932203389827;636
1721384537.2712998;9;3.1355932203389827;636
1721384539.3142488;1;3.2203389830508473;653
1721384539.3142488;2;3.2203389830508473;653
1721384539.3142488;3;3.2203389830508473;653
1721384539.3142488;4;3.2203389830508473;653
1721384539.3142488;5;3.2203389830508473;653
1721384539.3142488;6;3.2203389830508473;653
1721384539.3142488;7;3.2203389830508473;653
1721384539.3142488;8;3.2203389830508473;653
1721384539.3142488;9;3.2203389830508473;653
1721384541.3534396;1;3.305084745762712;670
1721384541.3534396;2;3.305084745762712;670
1721384541.3534396;3;3.305084745762712;670
1721384541.3534396;4;3.305084745762712;670
1721384541.3534396;5;3.305084745762712;671
1721384541.3534396;6;3.305084745762712;670
1721384541.3534396;7;3.305084745762712;671
1721384541.3534396;8;3.305084745762712;671
1721384541.3534396;9;3.305084745762712;671
1721384543.4023657;1;3.389830508474576;687
1721384543.4023657;2;3.389830508474576;687
1721384543.4023657;3;3.389830508474576;687
1721384543.4023657;4;3.389830508474576;688
1721384543.4023657;5;3.389830508474576;687
1721384543.4023657;6;3.389830508474576;687
1721384543.4023657;7;3.389830508474576;688
1721384543.4023657;8;3.389830508474576;687
1721384543.4023657;9;3.389830508474576;687
1721384545.4511757;1;3.4745762711864403;704
1721384545.4511757;2;3.4745762711864403;705
1721384545.4511757;3;3.4745762711864403;705
1721384545.4511757;4;3.4745762711864403;705
1721384545.4511757;5;3.4745762711864403;705
1721384545.4511757;6;3.4745762711864403;705
1721384545.4511757;7;3.4745762711864403;705
1721384545.4511757;8;3.4745762711864403;705
1721384545.4511757;9;3.4745762711864403;705
1721384547.494138;1;3.559322033898305;721
1721384547.494138;2;3.559322033898305;721
1721384547.494138;3;3.559322033898305;722
1721384547.494138;4;3.559322033898305;722
1721384547.494138;5;3.559322033898305;722
1721384547.494138;6;3.559322033898305;722
1721384547.494138;7;3.559322033898305;722
1721384547.494138;8;3.559322033898305;722
1721384547.494138;9;3.559322033898305;722
1721384549.5462537;1;3.6440677966101696;739
1721384549.5462537;2;3.6440677966101696;740
1721384549.5462537;3;3.6440677966101696;739
1721384549.5462537;4;3.6440677966101696;739
1721384549.5462537;5;3.6440677966101696;739
1721384549.5462537;6;3.6440677966101696;740
1721384549.5462537;7;3.6440677966101696;739
1721384549.5462537;8;3.6440677966101696;739
1721384549.5462537;9;3.6440677966101696;739
1721384551.5909889;1;3.7288135593220337;756
1721384551.5909889;2;3.7288135593220337;757
1721384551.5909889;3;3.7288135593220337;756
1721384551.5909889;4;3.7288135593220337;756
1721384551.5909889;5;3.7288135593220337;756
1721384551.5909889;6;3.7288135593220337;757
1721384551.5909889;7;3.7288135593220337;756
1721384551.5909889;8;3.7288135593220337;756
1721384551.5909889;9;3.7288135593220337;756
1721384553.6394606;1;3.813559322033898;773
1721384553.6394606;2;3.813559322033898;774
1721384553.6394606;3;3.813559322033898;774
1721384553.6394606;4;3.813559322033898;774
1721384553.6394606;5;3.813559322033898;774
1721384553.6394606;6;3.813559322033898;774
1721384553.6394606;7;3.813559322033898;774
1721384553.6394606;8;3.813559322033898;774
1721384553.6394606;9;3.813559322033898;774
1721384555.68666;1;3.8983050847457625;791
1721384555.68666;2;3.8983050847457625;791
1721384555.68666;3;3.8983050847457625;791
1721384555.68666;4;3.8983050847457625;791
1721384555.68666;5;3.8983050847457625;791
1721384555.68666;6;3.8983050847457625;791
1721384555.68666;7;3.8983050847457625;791
1721384555.68666;8;3.8983050847457625;792
1721384555.68666;9;3.8983050847457625;791
1721384557.7265768;1;3.983050847457627;808
1721384557.7265768;2;3.983050847457627;808
1721384557.7265768;3;3.983050847457627;808
1721384557.7265768;4;3.983050847457627;808
1721384557.7265768;5;3.983050847457627;808
1721384557.7265768;6;3.983050847457627;808
1721384557.7265768;7;3.983050847457627;808
1721384557.7265768;8;3.983050847457627;808
1721384557.7265768;9;3.983050847457627;808
1721384559.7712805;1;4.067796610169491;825
1721384559.7712805;2;4.067796610169491;825
1721384559.7712805;3;4.067796610169491;825
1721384559.7712805;4;4.067796610169491;825
1721384559.7712805;5;4.067796610169491;825
